PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
98,8132|813|81|8,1.813298.124,החזר הוצאות,,,,194000,167245
91,8132|813|81|8,1.813291.126,הבראה,,,,139000,131581
92,8132|813|81|8,1.813292.127,השתתפות באחזקת רכב 0 4,,,,107000,86922
96,8132|813|81|8,1.813296.130,תשלומים מיוחדים,,,,765000,723957
98,8132|813|81|8,1.813298.181,מיסים וביטוח לאומי,,,,407000,366428
99,8132|813|81|8,1.813299.182,קופות גמל והשתלמות,,,,541000,509475
99,8132|813|81|8,1.813299.230,משימה חולפת 0 0.2,,,,16000,8858
94,8132|813|81|8,1.813294.437,שמירה,,,,320000,320000
96,8132|813|81|8,1.813296.511,הסעת תלמידים,,,,3366000,3365991
93,8132|813|81|8,1.813293.841,הפעלת גני טבע באמצעות גני יהושוע,,,,602000,602000
97,8132|813|81|8,1.813297.861,תוכנית לימודים יחודיים0יובל חינו,,,,1330000,1319000
99,8132|813|81|8,1.813299.863,לווי בהסעות0יובל חינוך,,,,209000,209004
91,8132|813|81|8,1.813291.864,הפעלה שוטפת0 יובל חינוך,,,,390000,390002
92,8132|813|81|8,1.813292.865,פעולות חברה והעשרה0יובל חינוך,,,,507000,507000
93,8132|813|81|8,1.813293.866,קנית שרותים מכון ויצמן0יובל חינו,,,,72000,74000
94,8132|813|81|8,1.813294.867,קנית שרותים אוניברסיטת ת א0יובל,,,,326000,343000
95,8132|813|81|8,1.813295.868,פרויקט מעבדת צילום0יובל חינוך,,,,24000,24000
14,8133|813|81|8,1.813314.110,משכורת כוללת,,,,3315000,3717407
11,8133|813|81|8,1.813311.124,החזר הוצאות,,,,376000,367605
13,8133|813|81|8,1.813313.126,הבראה,,,,315000,337043
14,8133|813|81|8,1.813314.127,השתתפות באחזקת רכב 0 10,,,,269000,341654
18,8133|813|81|8,1.813318.130,תשלומים מיוחדים,,,,1342000,1508343
11,8133|813|81|8,1.813311.181,מיסים וביטוח לאומי,,,,751000,835904
12,8133|813|81|8,1.813312.182,קופות גמל והשתלמות,,,,801000,849121
12,8133|813|81|8,1.813312.230,משימות חולפות 0 2.0,,,,133000,109434
16,8133|813|81|8,1.813316.250,עובדים יומיים,,,,0,0
11,8133|813|81|8,1.813311.310,שעות נוספות רשומות,,,,232000,338402
15,8133|813|81|8,1.813315.411,שכר דירה,,,,3000,1440
19,8133|813|81|8,1.813319.431,מים,,,,400000,398497
14,8133|813|81|8,1.813314.435,חשמל ואנרגיה,,,,1090000,1384638
15,8133|813|81|8,1.813315.436,נקיון,,,,104000,129000
16,8133|813|81|8,1.813316.437,שמירה,,,,1980000,1804896
16,8133|813|81|8,1.813316.461,צרכי משרד,,,,11000,8603
18,8133|813|81|8,1.813318.463,טלפונים,,,,350000,268792
11,8133|813|81|8,1.813311.521,הדרכה וכנסים,,,,111000,180782
11,8133|813|81|8,1.813311.610,כיבודים,,,,5000,4841
17,8133|813|81|8,1.813317.721,מכשירי למוד וציוד,,,,123000,122998
19,8133|813|81|8,1.813319.723,חמרים למלאכה,,,,99000,98182
11,8133|813|81|8,1.813311.724,ציוד לחנוך גופני,,,,39000,39000
12,8133|813|81|8,1.813312.725,ארוחות0 יום לימודים ארוך,,,,1235000,1233173
13,8133|813|81|8,1.813313.726,חומרי לימוד0הארכת שנה ל,,,,596000,590122
14,8133|813|81|8,1.813314.727,חומרים וציוד0יוחא י בתי ס מיוחדי,,,,27000,27042
15,8133|813|81|8,1.813315.728,תגבור חומרים וציוד לבתי ס מיוחדי,,,,225000,225110
14,8133|813|81|8,1.813314.751,קנית שרותים לבי ס נתיב,,,,61000,55473
15,8133|813|81|8,1.813315.752,עבודה בקבלנות0נקיון בתי ס,,,,920000,678938
16,8133|813|81|8,1.813316.753,ניקיון בית שטראוס,,,,,0
11,8133|813|81|8,1.813311.781,פרויקטים יחודיים0חינוך מיוחד,,,,83000,86626
13,8133|813|81|8,1.813313.783,תחזוקת ציוד משקי וריהוט,,,,272000,272000
14,8133|813|81|8,1.813314.784,תיקוני מבנים ומתקנים0בית שטראוס,,,,0,0
15,8133|813|81|8,1.813315.785,תקוני מבנים ומתקנים,,,,947000,996999
16,8133|813|81|8,1.813316.786,ספרי מתנה לבוגרים,,,,6000,5900
12,8133|813|81|8,1.813312.799,השתתפות בהחזקה בית שטראוס,,,,,0
11,8133|813|81|8,1.813311.821,מלגות מקרן אנוך למחקר חינוכי,,,,8000,8000
12,8133|813|81|8,1.813312.822,הנחות לנזקקים,,,,77000,76953
17,8133|813|81|8,1.813317.851,הפעלת בריכת בי ס און ע י חב' למו,,,,1000000,1000000
19,8133|813|81|8,1.813319.861,מועדוניות בביה ס לחינוך מיוחד0יו,,,,180000,180000
11,8133|813|81|8,1.813311.862,יוחא י0בתי ס מיוחדים0יובל חינוך,,,,2578000,2582000
29,8133|813|81|8,1.813329.110,משכורת כוללת,,,,710000,739684
26,8133|813|81|8,1.813326.124,החזר הוצאות,,,,94000,87443
28,8133|813|81|8,1.813328.126,הבראה,,,,72000,72586
29,8133|813|81|8,1.813329.127,השתתפות באחזקת רכב 0 5,,,,72000,93527
24,8133|813|81|8,1.813324.130,תשלומים מיוחדים,,,,194000,189381
26,8133|813|81|8,1.813326.181,מיסים וביטוח לאומי,,,,253000,229260
27,8133|813|81|8,1.813327.182,קופות גמל והשתלמות,,,,308000,293751
27,8133|813|81|8,1.813327.230,משימות חולפות 0 1.25,,,,604000,595269
26,8133|813|81|8,1.813326.310,שעות נוספות רשומות,,,,71000,21954
23,8133|813|81|8,1.813323.340,שעות נוספות מיוחדות,,,,196000,117915
25,8133|813|81|8,1.813325.861,שיעורי עזר0יובל חינוך,,,,253000,252996
26,8133|813|81|8,1.813326.862,השגחה לילית0יובל חינוך,,,,114000,114000
27,8133|813|81|8,1.813327.863,תחזוקה שוטפת0יובל חינוך,,,,83000,83000
28,8133|813|81|8,1.813328.864,פעולות חברתיות תרבות והעשרה0יובל,,,,278000,278000
29,8133|813|81|8,1.813329.865,הוצאות לחניכים0יובל חינוך,,,,166000,166000
21,8133|813|81|8,1.813321.866,הוצאות אחרות לפנימיה0יובל חינוך,,,,147000,147000
22,8133|813|81|8,1.813322.867,הוצאות פנימית יום0יובל חינוך,,,,468000,468000
35,8133|813|81|8,1.813335.110,משכורת כוללת,,,,1012000,988962
32,8133|813|81|8,1.813332.124,החזר הוצאות,,,,125000,110953
34,8133|813|81|8,1.813334.126,הבראה,,,,92000,95866
35,8133|813|81|8,1.813335.127,השתתפות באחזקת רכב 0 4,,,,56000,70029
39,8133|813|81|8,1.813339.130,תשלומים מיוחדים,,,,291000,288207
32,8133|813|81|8,1.813332.181,מיסים וביטוח לאומי,,,,305000,291097
33,8133|813|81|8,1.813333.182,קופות גמל והשתלמות,,,,377000,385534
33,8133|813|81|8,1.813333.230,משימות חולפות 0 1.00,,,,512000,599361
37,8133|813|81|8,1.813337.250,עובדים יומיים,,,,0,9425
32,8133|813|81|8,1.813332.310,שעות נוספות רשומות,,,,126000,42018
38,8133|813|81|8,1.813338.340,שעות נוספות מיוחדות,,,,218000,217136
37,8133|813|81|8,1.813337.437,שמירה,,,,500000,500000
31,8133|813|81|8,1.813331.861,שיעורי עזר0יובל חינוך,,,,242000,242004
32,8133|813|81|8,1.813332.862,השגחה לילית0יובל חינוך,,,,114000,114000
33,8133|813|81|8,1.813333.863,תחזוקה שוטפת0יובל חינוך,,,,839000,839000
34,8133|813|81|8,1.813334.864,פעולות חברתיות תרבות והעשרה0יובל,,,,294000,294000
35,8133|813|81|8,1.813335.865,הוצאות לחניכים,,,,174000,174000
36,8133|813|81|8,1.813336.866,הוצאות אחרות לפנימייה0יובל חינוך,,,,192000,192000
37,8133|813|81|8,1.813337.867,מזון0יובל חינוך,,,,382000,382000
38,8133|813|81|8,1.813338.868,דירת בוגרי פנימיה 0 יובל חינוך,,,,57000,57000
41,8133|813|81|8,1.813341.110,משכורת כוללת,,,,218000,208581
47,8133|813|81|8,1.813347.124,החזר הוצאות,,,,28000,18587
49,8133|813|81|8,1.813349.126,הבראה,,,,23000,18495
41,8133|813|81|8,1.813341.127,השתתפות באחזקת רכב01,,,,16000,17539
45,8133|813|81|8,1.813345.130,תשלומים מיוחדים,,,,39000,51107
47,8133|813|81|8,1.813347.181,מיסים וביטוח לאומי,,,,42000,40415
48,8133|813|81|8,1.813348.182,קופות גמל והשתלמות,,,,44000,41561
47,8133|813|81|8,1.813347.310,שעות נוספות רשומות,,,,3000,319
44,8133|813|81|8,1.813344.340,שעות נוספות מיוחדות,,,,6000,13970
43,8133|813|81|8,1.813343.437,שמירה,,,,840000,840000
47,8133|813|81|8,1.813347.862,ניהול מטבח0יובל חינוך,,,,140000,140004
48,8133|813|81|8,1.813348.863,תחזוקה שוטפת0יובל חינוך,,,,1025000,1025000
49,8133|813|81|8,1.813349.864,קבלן ניקיון ואחזקה0יובל חינוך,,,,623000,623000
42,8133|813|81|8,1.813342.866,הוצאות אחרות לפנימייה,,,,95000,138000
43,8133|813|81|8,1.813343.867,מזון0יובל חינוך,,,,754000,754000
62,8133|813|81|8,1.813362.110,משכורת כוללת,,,,965000,933969
68,8133|813|81|8,1.813368.124,החזר הוצאות,,,,82000,75867
61,8133|813|81|8,1.813361.126,הבראה,,,,80000,89785
62,8133|813|81|8,1.813362.127,השתתפות באחזקת רכב 0 7,,,,137000,113647
66,8133|813|81|8,1.813366.130,תשלומים מיוחדים,,,,206000,229945
68,8133|813|81|8,1.813368.181,מיסים וביטוח לאומי,,,,298000,277313
69,8133|813|81|8,1.813369.182,קופות גמל והשתלמות,,,,384000,385494
69,8133|813|81|8,1.813369.230,משימות חולפות 0 1.00,,,,596000,613713
68,8133|813|81|8,1.813368.310,שעות נוספות רשומות,,,,111000,32963
65,8133|813|81|8,1.813365.340,שעות נוספות מיוחדות,,,,199000,167148
67,8133|813|81|8,1.813367.861,שיעורי עזר 0יובל חינוך,,,,197000,197004
68,8133|813|81|8,1.813368.862,השגחה לילית0יובל חינוך,,,,114000,114000
69,8133|813|81|8,1.813369.863,תחזוקה שוטפת0יובל חינוך,,,,75000,75000
61,8133|813|81|8,1.813361.864,פעולות חברתיות תרבות והעשרה0יובל,,,,223000,223000
62,8133|813|81|8,1.813362.865,הוצאות לחניכים0יובל חינוך,,,,137000,137000
63,8133|813|81|8,1.813363.866,הוצאות אחרות לפנימייה0יובל חינוך,,,,133000,133000
08,8139|813|81|8,1.813908.881,השתת' לסידור ילדים מחוץ לעיר,,,,3362000,3362000
09,8139|813|81|8,1.813909.882,השתת' למרכז  שמע,,,,265000,300000
01,8139|813|81|8,1.813901.883,השתת' לפיתוחי חותם,,,,113000,113000
02,8139|813|81|8,1.813902.884,השתת למיח א,,,,230000,237807
03,8139|813|81|8,1.813903.885,הקצבה לחינוך המוכר שאינו רשמי,,,,3664000,3590924
09,8172|817|81|8,1.817209.110,משכורת כוללת,,,,698000,643403
06,8172|817|81|8,1.817206.124,החזר הוצאות,,,,70000,62963
08,8172|817|81|8,1.817208.126,הבראה,,,,43000,52740
09,8172|817|81|8,1.817209.127,השתתפות באחזקת רכב 0 8,,,,116000,123260
04,8172|817|81|8,1.817204.130,תשלומים מיוחדים,,,,184000,187084
06,8172|817|81|8,1.817206.181,מיסים וביטוח לאומי,,,,142000,135536
07,8172|817|81|8,1.817207.182,קופות גמל והשתלמות,,,,150000,134415
06,8172|817|81|8,1.817206.310,שעות נוספות רשומות,,,,19000,14248
02,8172|817|81|8,1.817202.437,שמירה,,,,50000,50000
01,8172|817|81|8,1.817201.785,מדור מחשבים 0 הפעלה וציוד,,,,60000,44000
07,8172|817|81|8,1.817207.863,פרו' השתלמויות מרכז פיסגה0יובל ח,,,,153000,153000
08,8172|817|81|8,1.817208.864,הפעלה שוטפת0מרכז פיסגה0יובל חינו,,,,536000,536865
06,8172|817|81|8,1.817206.870,סעיף שאינו חוזר,,,,,45000
12,8172|817|81|8,1.817212.110,משכורת כוללת,,,,9301000,9927035
18,8172|817|81|8,1.817218.124,החזר הוצאות,,,,678000,697122
11,8172|817|81|8,1.817211.126,הבראה,,,,453000,478066
12,8172|817|81|8,1.817212.127,השתתפות באחזקת רכב 0 98,,,,1439000,1557679
16,8172|817|81|8,1.817216.130,תשלומים מיוחדים,,,,1173000,1448197
18,8172|817|81|8,1.817218.181,מיסים וביטוח לאומי,,,,1707000,1867890
19,8172|817|81|8,1.817219.182,קופות גמל והשתלמות,,,,1689000,1788019
19,8172|817|81|8,1.817219.230,משימות חולפות 0 4.9,,,,285000,258334
18,8172|817|81|8,1.817218.310,שעות נוספות רשומות,,,,62000,117547
15,8172|817|81|8,1.817215.340,שעות נוספות מיוחדות,,,,212000,235119
13,8172|817|81|8,1.817213.411,שכר דירה וחניה,,,,148000,115556
17,8172|817|81|8,1.817217.431,מים,,,,40000,16063
19,8172|817|81|8,1.817219.433,ביטוח,,,,1072000,1036731
11,8172|817|81|8,1.817211.434,תקוני מבנים  מתקנים ואינונטר,,,,186000,182429
12,8172|817|81|8,1.817212.435,חשמל ואנרגיה,,,,125000,142785
13,8172|817|81|8,1.817213.436,נקיון,,,,11000,10240
14,8172|817|81|8,1.817214.461,צרכי משרד,,,,50000,57538
15,8172|817|81|8,1.817215.462,ספרים ועתונים,,,,7000,6999
16,8172|817|81|8,1.817216.463,טלפונים,,,,170000,31848
15,8172|817|81|8,1.817215.510,נסיעות  ואש ל,,,,9000,7965
18,8172|817|81|8,1.817218.521,הדרכה וכנסים,,,,30000,30936
11,8172|817|81|8,1.817211.531,אחזקת רכב,,,,3000,693
13,8172|817|81|8,1.817213.533,שכירת רכב עירוני,,,,43000,35417
14,8172|817|81|8,1.817214.534,דלק ושמן,,,,20000,19220
18,8172|817|81|8,1.817218.610,כיבודים,,,,9000,10993
17,8172|817|81|8,1.817217.691,מערכות מידע ומחשוב,,,,800000,796708
19,8172|817|81|8,1.817219.693,ביטוח ושירות מחשבים,,,,9000,8352
12,8172|817|81|8,1.817212.710,הובלות   וסבלות,,,,5000,5000
14,8172|817|81|8,1.817214.720,חמרים,,,,12000,17854
12,8172|817|81|8,1.817212.751,עבודה בקבלנות0נקיון,,,,136000,150214
13,8172|817|81|8,1.817213.752,קנית שרותים,,,,80000,78768
19,8172|817|81|8,1.817219.782,השתלמות פסיכולוגים,,,,340000,280462
11,8172|817|81|8,1.817211.783,השתלמות פסיכולוגים 0 הסכם שכר,,,,85000,42608
12,8172|817|81|8,1.817212.784,מחקרים,,,,25000,7366
19,8172|817|81|8,1.817219.799,השתתפות בגין תחזוקת בית שטראוס,,,,44000,44000
17,8172|817|81|8,1.817217.861,פרוייקטים בשיתוף שפ י0יובל חינוך,,,,90000,90000
19,8172|817|81|8,1.817219.863,מועדונים טיפוליים0יובל חינוך,,,,13000,13000
11,8172|817|81|8,1.817211.864,אבחונים לילדים בחינוך המיוחד0יוב,,,,312000,312000
12,8172|817|81|8,1.817212.865,תצפיות בגני ילדים 0 יובל חינוך,,,,40000,40000
18,8172|817|81|8,1.817218.870,סעיף שאינו חוזר,,,,0,112000
15,8172|817|81|8,1.817215.932,ציוד ורהוט משרדי,,,,20000,12934
54,8172|817|81|8,1.817254.110,משכורת כוללת,,,,244000,261182
51,8172|817|81|8,1.817251.124,החזר הוצאות,,,,26000,27082
53,8172|817|81|8,1.817253.126,הבראה,,,,19000,21484
54,8172|817|81|8,1.817254.127,השתתפות באחזקת רכב01,,,,28000,25254
58,8172|817|81|8,1.817258.130,תשלומים מיוחדים,,,,75000,86419
51,8172|817|81|8,1.817251.181,מיסים וביטוח לאומי,,,,49000,54960
52,8172|817|81|8,1.817252.182,קופות גמל והשתלמות,,,,43000,50846
51,8172|817|81|8,1.817251.310,שעות נוספות רשומות,,,,2000,21340
53,8172|817|81|8,1.817253.434,תקוני מבנים  מתקנים ואינונטר,,,,4000,2999
18,8177|817|81|8,1.817718.110,משכורת כוללת,,,,367000,361202
15,8177|817|81|8,1.817715.124,החזר הוצאות,,,,24000,24335
17,8177|817|81|8,1.817717.126,הבראה,,,,19000,23735
18,8177|817|81|8,1.817718.127,השתתפות באחזקת רכב 0 3,,,,73000,81956
13,8177|817|81|8,1.817713.130,תשלומים מיוחדים,,,,88000,69801
15,8177|817|81|8,1.817715.181,מיסים וביטוח לאומי,,,,73000,74116
16,8177|817|81|8,1.817716.182,קופות גמל והשתלמות,,,,86000,64334
15,8177|817|81|8,1.817715.310,שעות נוספות רשומות,,,,13000,5987
15,8177|817|81|8,1.817715.781,הוצאות שונות,,,,10000,9283
12,8177|817|81|8,1.817712.851,הפקת חומרים מקצועיים ע י חב' למו,,,,35000,35000
13,8177|817|81|8,1.817713.852,ימי עיון והשתלמויות ע י חב' למוס,,,,15000,15000
14,8177|817|81|8,1.817714.853,תחזוקה ביח' לקידום נוער ע י החב',,,,60000,60000
15,8177|817|81|8,1.817715.854,טיפול בנוער ובצעירים ע י חב' למו,,,,0,160000
24,8177|817|81|8,1.817724.110,משכורת כוללת,,,,716000,731891
21,8177|817|81|8,1.817721.124,החזר הוצאות,,,,58000,55678
23,8177|817|81|8,1.817723.126,הבראה,,,,39000,39559
24,8177|817|81|8,1.817724.127,השתתפות באחזקת רכב  0 7,,,,140000,128980
28,8177|817|81|8,1.817728.130,תשלומים מיוחדים,,,,209000,222609
21,8177|817|81|8,1.817721.181,מיסים וביטוח לאומי,,,,146000,147413
22,8177|817|81|8,1.817722.182,קופות גמל והשתלמות,,,,115000,115238
39,8177|817|81|8,1.817739.110,משכורת כוללת,,,,1232000,1398952
36,8177|817|81|8,1.817736.124,החזר הוצאות,,,,96000,102495
38,8177|817|81|8,1.817738.126,הבראה,,,,75000,83042
39,8177|817|81|8,1.817739.127,השתתפות באחזקת רכב 0 9,,,,186000,200888
34,8177|817|81|8,1.817734.130,תשלומים מיוחדים,,,,276000,322285
33,8177|817|81|8,1.817733.170,סעיף שאינו חוזר,,,,237000,15421
36,8177|817|81|8,1.817736.181,מיסים וביטוח לאומי,,,,259000,261813
37,8177|817|81|8,1.817737.182,קופות גמל והשתלמות,,,,26000,290214
33,8177|817|81|8,1.817733.851,פרויקט היל ה ע י חב' למוס' חינוך,,,,300000,371000
34,8177|817|81|8,1.817734.852,עירוני אקסטרני)מ.השכלה( ע י חב',,,,95000,95000
35,8177|817|81|8,1.817735.853,הפעלה שוטפת ע.קריירה0מע ן ע י חב,,,,675000,699000
36,8177|817|81|8,1.817736.854,הפעלה חברתית ע.קריירה0מע ן ע י ח,,,,409000,423000
37,8177|817|81|8,1.817737.855,ע.קריירה0מען מגמות מקצועיות ע י,,,,1403000,1443000
38,8177|817|81|8,1.817738.856,מרכז אכפת עג'מי ע י חב' למוס' חי,,,,270000,270000
39,8177|817|81|8,1.817739.857,נ.מפגש מועדונים ולשכות קידום נוע,,,,2363000,2343000
31,8177|817|81|8,1.817731.858,עובדים טיפוליים ע י חב' למוס' חי,,,,1373000,1353000
32,8177|817|81|8,1.817732.859,נוער עולה בסיכון ע י חב' למוס' ח,,,,105000,105000
45,8177|817|81|8,1.817745.110,משכורת כוללת,,,,1177000,1331194
42,8177|817|81|8,1.817742.124,החזר הוצאות,,,,86000,90917
44,8177|817|81|8,1.817744.126,הבראה,,,,75000,82044
45,8177|817|81|8,1.817745.127,השתתפות באחזקת רכב 0 11,,,,250000,224845
49,8177|817|81|8,1.817749.130,תשלומים מיוחדים,,,,134000,186957
42,8177|817|81|8,1.817742.181,מיסים וביטוח לאומי,,,,216000,233093
43,8177|817|81|8,1.817743.182,קופות גמל והשתלמות,,,,216000,232592
46,8177|817|81|8,1.817746.411,שכר דירה,,,,179000,177091
48,8177|817|81|8,1.817748.851,הפעלת אכפת משפחתי מועדוניות0ח.מו,,,,3150000,3297000
49,8177|817|81|8,1.817749.852,דירות שירות0חב למוסדות חינוך,,,,23000,23000
42,8177|817|81|8,1.817742.854,פרוייקטים מיוחדים ע י חב למוסדות,,,,293000,293000
43,8177|817|81|8,1.817743.855,תכנית מניעה לנוער בסמים0חב מוס,,,,865000,915000
44,8177|817|81|8,1.817744.856,הנחיה והסברה מקצועית0חב' מוסדות,,,,47000,47000
46,8177|817|81|8,1.817746.858,הקצבה למועדוניות אגוד'לקידום החי,,,,63000,42000
47,8177|817|81|8,1.817747.859,פרויקט  מאמץ 0חברה למוסדות חינוך,,,,550000,550000
19,8178|817|81|8,1.817819.511,הסעת ילדים,,,,6765000,6264988
11,8178|817|81|8,1.817811.512,הסעות לפרוייקטים מיוחדים,,,,219000,218782
25,8178|817|81|8,1.817825.511,הסעת תלמידים לבתיה ס,,,,22841000,23190986
26,8178|817|81|8,1.817826.512,הסעות לפרויקטים מיוחדים,,,,490000,489988
28,8178|817|81|8,1.817828.863,לווי בהסעות0יובל חינוך,,,,5807000,5955003
12,8179|817|81|8,1.817912.110,משכורת כוללת,,,,12742000,12757067
18,8179|817|81|8,1.817918.124,החזר הוצאות,,,,2495000,2452259
11,8179|817|81|8,1.817911.126,הבראה,,,,1590000,1648544
16,8179|817|81|8,1.817916.130,תשלומים מיוחדים,,,,2141000,2825562
13,8179|817|81|8,1.817913.160,עתודת שכר,,,,321000,0
18,8179|817|81|8,1.817918.181,מיסים וביטוח לאומי,,,,3325000,3524662
19,8179|817|81|8,1.817919.182,קופות גמל והשתלמות,,,,4828000,5189206
19,8179|817|81|8,1.817919.230,משימות חולפות 0 7.86,,,,6054000,7026936
18,8179|817|81|8,1.817918.310,שעות נוספות רשומות,,,,2220000,2764303
13,8179|817|81|8,1.817913.752,תגבור סייעות ח. מיוחד בקיץ,,,,133000,146952
34,8141|814|81|8,1.814134.432,תחזוקת חצרות וגנים ע י שפ ע,,,,542000,542000
35,8141|814|81|8,1.814135.433,ביטוח,,,,399000,385873
38,8141|814|81|8,1.814138.436,נקיון,,,,5000,0
39,8141|814|81|8,1.814139.437,שמירה,,,,350000,348585
32,8141|814|81|8,1.814132.511,הסעת תלמידים לבתיה ס,,,,9009000,9021856
38,8141|814|81|8,1.814138.785,תקוני מבנים  מתקנים ואינונטר,,,,200000,200000
46,8141|814|81|8,1.814146.721,מכשירי למוד וציוד,,,,38000,38000
47,8141|814|81|8,1.814147.722,ציוד לחנוך גופני,,,,17000,17000
42,8141|814|81|8,1.814142.726,ספרים מחברות ומכשירי כתיבה,,,,38000,38000
13,8142|814|81|8,1.814213.110,משכורת כוללת,,,,500000,346980
19,8142|814|81|8,1.814219.124,החזר הוצאות,,,,22000,13825
12,8142|814|81|8,1.814212.126,הבראה,,,,24000,20463
17,8142|814|81|8,1.814217.130,תשלומים מיוחדים,,,,175000,118616
19,8142|814|81|8,1.814219.181,מיסים וביטוח לאומי,,,,90000,58196
11,8142|814|81|8,1.814211.182,קופות גמל והשתלמות,,,,147000,97744
19,8142|814|81|8,1.814219.781,סל ניהול עצמי0חט ב ב0ג,,,,171000,178770
18,8142|814|81|8,1.814218.861,תיגבור ע י יובל חינוך,,,,408000,409000
11,8142|814|81|8,1.814211.863,פרוייקט תל ם0יובל חינוך,,,,45000,45000
19,8142|814|81|8,1.814219.870,סעיף שאינו חוזר,,,,17000,17000
13,8142|814|81|8,1.814213.881,השתתפות לחמד ע,,,,,0
28,8142|814|81|8,1.814228.110,משכורת כוללת,,,,2015000,1902555
25,8142|814|81|8,1.814225.124,החזר הוצאות,,,,107000,86043
27,8142|814|81|8,1.814227.126,הבראה,,,,110000,96129
28,8142|814|81|8,1.814228.127,השתתפות באחזקת רכב 0 1,,,,20000,4850
23,8142|814|81|8,1.814223.130,תשלומים מיוחדים,,,,838000,686877
25,8142|814|81|8,1.814225.181,מיסים וביטוח לאומי,,,,388000,332115
26,8142|814|81|8,1.814226.182,קופות גמל והשתלמות,,,,613000,545216
25,8142|814|81|8,1.814225.781,סל ניהול עצמי0חט ב ד,,,,334000,322998
24,8142|814|81|8,1.814224.861,תיגבור ע י יובל חינוך,,,,172000,172000
34,8142|814|81|8,1.814234.110,משכורת כוללת,,,,1066000,884008
31,8142|814|81|8,1.814231.124,החזר הוצאות,,,,42000,36286
33,8142|814|81|8,1.814233.126,הבראה,,,,43000,47250
38,8142|814|81|8,1.814238.130,תשלומים מיוחדים,,,,319000,298856
31,8142|814|81|8,1.814231.181,מיסים וביטוח לאומי,,,,184000,159768
32,8142|814|81|8,1.814232.182,קופות גמל והשתלמות,,,,296000,256768
31,8142|814|81|8,1.814231.781,סל ניהול עצמי0חט ב ה,,,,108000,104610
39,8142|814|81|8,1.814239.861,תיגבור ע י יובל חינוך,,,,318000,318000
32,8142|814|81|8,1.814232.863,פרוייקט תל ם0יובל חינוך,,,,45000,45000
31,8142|814|81|8,1.814231.870,סעיף שאינו חוזר,,,,12000,12000
49,8142|814|81|8,1.814249.110,משכורת כוללת,,,,857000,1113351
46,8142|814|81|8,1.814246.124,החזר הוצאות,,,,65000,47302
48,8142|814|81|8,1.814248.126,הבראה,,,,64000,42906
49,8142|814|81|8,1.814249.127,השתתפות באחזקת רכב 0 2,,,,57000,43649
44,8142|814|81|8,1.814244.130,תשלומים מיוחדים,,,,473000,402275
46,8142|814|81|8,1.814246.181,מיסים וביטוח לאומי,,,,190000,213963
47,8142|814|81|8,1.814247.182,קופות גמל והשתלמות,,,,380000,314775
46,8142|814|81|8,1.814246.781,סל ניהול עצמי0חט ב ו,,,,73000,78722
45,8142|814|81|8,1.814245.861,תיגבור ע י יובל חינוך,,,,409000,409000
48,8142|814|81|8,1.814248.864,תוכנית מיל ת 0יובל חינוך,,,,125000,125000
55,8142|814|81|8,1.814255.110,משכורת כוללת,,,,408000,238441
52,8142|814|81|8,1.814252.124,החזר הוצאות,,,,24000,15566
54,8142|814|81|8,1.814254.126,הבראה,,,,22000,14964
55,8142|814|81|8,1.814255.127,השתתפות באחזקת רכב 0 1,,,,3000,0
59,8142|814|81|8,1.814259.130,תשלומים מיוחדים,,,,144000,105666
52,8142|814|81|8,1.814252.181,מיסים וביטוח לאומי,,,,75000,42890
53,8142|814|81|8,1.814253.182,קופות גמל והשתלמות,,,,125000,76780
52,8142|814|81|8,1.814252.781,סל ניהול עצמי0חט ב י ד,,,,271000,270529
51,8142|814|81|8,1.814251.861,תיגבור ע י יובל חינוך,,,,0,9000
55,8142|814|81|8,1.814255.881,השתתפות לחמד ע,,,,18000,18000
61,8142|814|81|8,1.814261.110,משכורת כוללת,,,,130000,132762
67,8142|814|81|8,1.814267.124,החזר הוצאות,,,,10000,6654
69,8142|814|81|8,1.814269.126,הבראה,,,,6000,8014
65,8142|814|81|8,1.814265.130,תשלומים מיוחדים,,,,59000,63779
67,8142|814|81|8,1.814267.181,מיסים וביטוח לאומי,,,,26000,26317
68,8142|814|81|8,1.814268.182,קופות גמל והשתלמות,,,,41000,43108
67,8142|814|81|8,1.814267.781,סל ניהול עצמי0ישיבת בר אילן,,,,80000,81401
66,8142|814|81|8,1.814266.861,תיגבור ע י יובל חינוך,,,,366000,366000
67,8142|814|81|8,1.814267.862,ביה ס ניסוי0מרכז הפצה ע י יובל ח,,,,,17306
82,8142|814|81|8,1.814282.110,משכורת כוללת,,,,66000,58198
88,8142|814|81|8,1.814288.124,החזר הוצאות,,,,6000,7733
81,8142|814|81|8,1.814281.126,הבראה,,,,6000,5318
86,8142|814|81|8,1.814286.130,תשלומים מיוחדים,,,,1000,4622
88,8142|814|81|8,1.814288.181,מיסים וביטוח לאומי,,,,10000,9180
89,8142|814|81|8,1.814289.182,קופות גמל והשתלמות,,,,16000,16330
96,8142|814|81|8,1.814296.694,פרוייקטים למיחשוב,,,,90000,90000
95,8142|814|81|8,1.814295.782,השתלמות,,,,36000,36000
96,8142|814|81|8,1.814296.783,פעולות חברה והעשרה,,,,40000,39983
97,8142|814|81|8,1.814297.784,פרויקט יהדות,,,,700000,534443
