PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
45,8143|814|81|8,1.814345.126,הבראה,,,,58000,
46,8143|814|81|8,1.814346.127,השתתפות באחזקת רכב 0 1,,,,20000,
41,8143|814|81|8,1.814341.130,תשלומים מיוחדים,,,,442000,
43,8143|814|81|8,1.814343.181,מיסים וביטוח לאומי,,,,206000,
44,8143|814|81|8,1.814344.182,קופות גמל והשתלמות,,,,322000,
43,8143|814|81|8,1.814343.781,סל ניהול עצמי0חט ב ט,,,,375000,
42,8143|814|81|8,1.814342.861,תגבור ע י יובל חינוך,,,,520000,
64,8143|814|81|8,1.814364.781,סל ניהול עצמי0חט ב י ב,,,,214000,
63,8143|814|81|8,1.814363.861,תגבור ע י יובל חינוך,,,,742000,
64,8143|814|81|8,1.814364.862,כיתות אקדמיות ע י יובל חינוך,,,,75000,
73,8143|814|81|8,1.814373.110,משכורת כוללת,,,,154000,
79,8143|814|81|8,1.814379.124,החזר הוצאות,,,,8000,
72,8143|814|81|8,1.814372.126,הבראה,,,,8000,
73,8143|814|81|8,1.814373.127,השתתפות באחזקת רכב02,,,,14000,
77,8143|814|81|8,1.814377.130,תשלומים מיוחדים,,,,49000,
79,8143|814|81|8,1.814379.181,מיסים וביטוח לאומי,,,,29000,
71,8143|814|81|8,1.814371.182,קופות גמל והשתלמות,,,,46000,
72,8143|814|81|8,1.814372.531,אחזקת רכב,,,,1000,
74,8143|814|81|8,1.814374.533,שכירת רכב ורכב עירוני,,,,13000,
75,8143|814|81|8,1.814375.534,דלק ושמן,,,,6000,
79,8143|814|81|8,1.814379.781,סל ניהול עצמי0חט ב צפון מערב,,,,100000,
72,8143|814|81|8,1.814372.791,עתודה לפתיחת ביה ס צפון מערב,,,,145000,
78,8143|814|81|8,1.814378.861,תגבור ע י יובל חינוך,,,,80000,
72,8143|814|81|8,1.814372.864,אסיסטנטים לחדרי מחשב 0יובל חינוך,,,,0,
77,8143|814|81|8,1.814377.869,קבלני ניקיון יובל חינוך,,,,57000,
85,8143|814|81|8,1.814385.781,סל ניהול עצמי0חט ב ל ב)אגי'אל(,,,,67000,
88,8143|814|81|8,1.814388.881,השתתפות לחמד ע,,,,17000,
15,8144|814|81|8,1.814415.791,תגבור סל ניהול,,,,0,
13,8144|814|81|8,1.814413.870,סעיף שאינו חוזר,,,,55000,
18,8144|814|81|8,1.814418.883,השתת' לחט ב תיכון כי ח,,,,630000,
19,8144|814|81|8,1.814419.884,השתת' לחט ב עמל ליידי דייויס,,,,505000,
11,8144|814|81|8,1.814411.885,השתת' לחט ב תיכון חדש,,,,560000,
12,8144|814|81|8,1.814412.886,השתת' לחט ב תיכון הרצליה,,,,500000,
13,8144|814|81|8,1.814413.887,השתת' לחט ב אולפנית בני עקיבא,,,,50000,
14,8144|814|81|8,1.814414.888,השתת' לחט ב אורט יד סינגלובסקי,,,,591000,
04,8148|814|81|8,1.814804.821,סיוע לתלמידים עולים,,,,100000,
03,8148|814|81|8,1.814803.861,שיעורי עזר באולפני עולים0יובל חי,,,,550000,
04,8148|814|81|8,1.814804.870,סעיף שאינו חוזר,,,,72000,
17,8176|817|81|8,1.817617.851,תוכניות תגבור ע י החב' למוס' חינ,,,,48000,
19,8176|817|81|8,1.817619.861,פעילות העשרה וטיפוח0יובל חינוך,,,,71000,
23,8176|817|81|8,1.817623.851,תכניות תגבור ע י החב' למוס' חינו,,,,40000,
25,8176|817|81|8,1.817625.861,פעילות העשרה וטיפוח0יובל חינוך,,,,68000,
38,8176|817|81|8,1.817638.851,תכנית תגבור0ע י חב. למוסדות,,,,76000,
39,8176|817|81|8,1.817639.852,תכנית תנופה התקווה ע י ח.למוסדות,,,,120000,
46,8176|817|81|8,1.817646.861,פעילות העשרה וטיפוח0יובל חינוך,,,,104000,
47,8176|817|81|8,1.817647.870,סעיף שאינו חוזר,,,,0,
51,8176|817|81|8,1.817651.852,תוכנית תנופה ע י חב' למוס ח,,,,150000,
53,8176|817|81|8,1.817653.870,סעיף שאינו חוזר,,,,130000,
68,8176|817|81|8,1.817668.870,סעיף שאינו חוזר,,,,0,
71,8176|817|81|8,1.817671.851,תוכניות תגבור0ע י החב' למוס' חינ,,,,105000,
86,8176|817|81|8,1.817686.851,תוכניות תגבור0ע י החב' למוס',,,,20000,
92,8176|817|81|8,1.817692.851,תוכניות תגבור ע י חברה למוס',,,,40000,
06,8176|817|81|8,1.817606.852,תכנית שכונה כעיר,,,,0,
08,8176|817|81|8,1.817608.870,סעיף שאינו חוזר,,,,0,
02,8176|817|81|8,1.817602.881,תכנית פותחים עתיד,,,,0,
02,8176|817|81|8,1.817602.851,מינהלת שכונת התקוה0 מוס' ח,,,,250000,
03,8176|817|81|8,1.817603.863,יפו ד'0פעילות העשרה וטיפוח0יובל,,,,18000,
05,8176|817|81|8,1.817605.851,תוכנית לאומית לילדים ונוער בסיכו,,,,1927000,
07,8176|817|81|8,1.817607.861,ת.לאומית לילדים ונוער 0 יובל חינ,,,,233000,
12,8151|815|81|8,1.815112.110,משכורת כוללת,,,,2097000,
18,8151|815|81|8,1.815118.124,החזר הוצאות,,,,75000,
11,8151|815|81|8,1.815111.126,הבראה,,,,73000,
12,8151|815|81|8,1.815112.127,השתתפות באחזקת רכב 0 10,,,,345000,
16,8151|815|81|8,1.815116.130,תשלומים מיוחדים,,,,270000,
18,8151|815|81|8,1.815118.181,מיסים וביטוח לאומי,,,,400000,
19,8151|815|81|8,1.815119.182,קופות גמל והשתלמות,,,,367000,
19,8151|815|81|8,1.815119.230,משימות חולפות 0 2.5,,,,59000,
18,8151|815|81|8,1.815118.310,שעות נוספות רשומות,,,,268000,
19,8151|815|81|8,1.815119.433,ביטוח,,,,2217000,
14,8151|815|81|8,1.815114.461,צרכי משרד,,,,27000,
16,8151|815|81|8,1.815116.463,טלפונים,,,,43000,
18,8151|815|81|8,1.815118.610,כיבודים,,,,8000,
12,8151|815|81|8,1.815112.670,סעיף שאינו חוזר,,,,40000,
19,8151|815|81|8,1.815119.782,נסיעות וארועים0פרויקט מחויבות,,,,50000,
24,8151|815|81|8,1.815124.610,דמי שתיה למורים,,,,55000,
26,8151|815|81|8,1.815126.783,פעולות חברה,,,,100000,
27,8151|815|81|8,1.815127.865,שיעורי עזר לילדים ל ל0יובל חינוך,,,,100000,
33,8151|815|81|8,1.815133.435,חשמל ואנרגיה,,,,542000,
35,8151|815|81|8,1.815135.437,שמירה,,,,5470000,
31,8151|815|81|8,1.815131.693,ביטוח ותיקון מחשבים,,,,799000,
34,8151|815|81|8,1.815134.785,תקוני מבנים  מתקנים ואינונטר,,,,184000,
37,8151|815|81|8,1.815137.869,ניקיון,,,,0,
46,8151|815|81|8,1.815146.725,ציוד לחנוך גופני,,,,15000,
49,8151|815|81|8,1.815149.728,ספרים מחברות ומכשירי כתיבה,,,,60000,
46,8151|815|81|8,1.815146.782,ספרי מתנות לבוגרים,,,,137000,
42,8151|815|81|8,1.815142.981,רכישת ציוד 0 הקצבת משרד החינוך,,,,50000,
18,8152|815|81|8,1.815218.110,משכורת כוללת,,,,3667000,
15,8152|815|81|8,1.815215.124,החזר הוצאות,,,,212000,
17,8152|815|81|8,1.815217.126,הבראה,,,,182000,
18,8152|815|81|8,1.815218.127,השתתפות באחזקת רכב 0 5,,,,94000,
13,8152|815|81|8,1.815213.130,תשלומים מיוחדים,,,,1230000,
15,8152|815|81|8,1.815215.181,מיסים וביטוח לאומי,,,,676000,
16,8152|815|81|8,1.815216.182,קופות גמל והשתלמות,,,,984000,
17,8152|815|81|8,1.815217.531,אחזקת רכב,,,,1000,
19,8152|815|81|8,1.815219.533,שכירת רכב ורכב עירוני,,,,41000,
11,8152|815|81|8,1.815211.534,דלק ושמן,,,,29000,
18,8152|815|81|8,1.815218.670,סעיף שאינו חוזר,,,,0,
17,8152|815|81|8,1.815217.759,החזר שכר מורים למשרד החינוך,,,,1648000,
15,8152|815|81|8,1.815215.781,סל ניהול עצמי0תיכון ב0ג,,,,151000,
14,8152|815|81|8,1.815214.861,תיגבור ע י יובל חינוך,,,,241000,
17,8152|815|81|8,1.815217.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,223000,
19,8152|815|81|8,1.815219.866,מכשירי לימוד כיתות טכנולגיות יוב,,,,25000,
13,8152|815|81|8,1.815213.869,קבלני ניקיון0יובל חינוך,,,,459000,
18,8152|815|81|8,1.815218.881,השתתפות לחמד ע,,,,41000,
24,8152|815|81|8,1.815224.110,משכורת כוללת,,,,6788000,
21,8152|815|81|8,1.815221.124,החזר הוצאות,,,,381000,
23,8152|815|81|8,1.815223.126,הבראה,,,,359000,
24,8152|815|81|8,1.815224.127,השתתפות באחזקת רכב 0 7,,,,270000,
28,8152|815|81|8,1.815228.130,תשלומים מיוחדים,,,,2435000,
21,8152|815|81|8,1.815221.181,מיסים וביטוח לאומי,,,,1297000,
22,8152|815|81|8,1.815222.182,קופות גמל והשתלמות,,,,1845000,
23,8152|815|81|8,1.815223.759,החזר שכר מורים למשרד החינוך,,,,2153000,
21,8152|815|81|8,1.815221.781,סל ניהול עצמי0תיכון ד,,,,460000,
25,8152|815|81|8,1.815225.785,תיכון ד0כיתות מחוננים,,,,112000,
29,8152|815|81|8,1.815229.861,תיגבור ע י יובל חינוך,,,,87000,
23,8152|815|81|8,1.815223.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,221000,
26,8152|815|81|8,1.815226.867,ספורט השגי 0יובל חינוך,,,,22000,
28,8152|815|81|8,1.815228.869,קבלני ניקיון0יובל חינוך,,,,745000,
39,8152|815|81|8,1.815239.110,משכורת כוללת,,,,2223000,
36,8152|815|81|8,1.815236.124,החזר הוצאות,,,,175000,
38,8152|815|81|8,1.815238.126,הבראה,,,,142000,
39,8152|815|81|8,1.815239.127,השתתפות באחזקת רכב 0 7,,,,139000,
34,8152|815|81|8,1.815234.130,תשלומים מיוחדים,,,,841000,
36,8152|815|81|8,1.815236.181,מיסים וביטוח לאומי,,,,442000,
37,8152|815|81|8,1.815237.182,קופות גמל והשתלמות,,,,605000,
38,8152|815|81|8,1.815238.759,החזר שכר מורים למשרד החינוך,,,,313000,
36,8152|815|81|8,1.815236.781,סל ניהול עצמי0תיכון ה,,,,111000,
35,8152|815|81|8,1.815235.861,תיגבור ע י יובל חינוך,,,,208000,
36,8152|815|81|8,1.815236.862,פרויקט אומץ0יובל חינוך,,,,90000,
38,8152|815|81|8,1.815238.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,222000,
31,8152|815|81|8,1.815231.866,מכשירי לימוד לכיתות טכנולוגיות0י,,,,0,
34,8152|815|81|8,1.815234.869,קבלני ניקיון0יובל חינוך,,,,522000,
39,8152|815|81|8,1.815239.881,השתתפות לחמד ע,,,,17000,
45,8152|815|81|8,1.815245.110,משכורת כוללת,,,,1978000,
42,8152|815|81|8,1.815242.124,החזר הוצאות,,,,176000,
44,8152|815|81|8,1.815244.126,הבראה,,,,116000,
45,8152|815|81|8,1.815245.127,השתתפות באחזקת רכב 0 4,,,,72000,
49,8152|815|81|8,1.815249.130,תשלומים מיוחדים,,,,615000,
42,8152|815|81|8,1.815242.181,מיסים וביטוח לאומי,,,,371000,
43,8152|815|81|8,1.815243.182,קופות גמל והשתלמות,,,,533000,
44,8152|815|81|8,1.815244.531,אחזקת רכב,,,,1000,
46,8152|815|81|8,1.815246.533,שכירת רכב ורכב עירוני,,,,36000,
47,8152|815|81|8,1.815247.534,דלק ושמן,,,,26000,
44,8152|815|81|8,1.815244.759,החזר שכר מורים למשרד החינוך,,,,374000,
42,8152|815|81|8,1.815242.781,סל ניהול עצמי0תיכון ו,,,,57000,
41,8152|815|81|8,1.815241.861,תיגבור ע י יובל חינוך,,,,127000,
44,8152|815|81|8,1.815244.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,106000,
46,8152|815|81|8,1.815246.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,11000,
49,8152|815|81|8,1.815249.869,קבלני ניקיון0יובל חינוך,,,,448000,
51,8152|815|81|8,1.815251.110,משכורת כוללת,,,,3881000,
57,8152|815|81|8,1.815257.124,החזר הוצאות,,,,279000,
59,8152|815|81|8,1.815259.126,הבראה,,,,233000,
51,8152|815|81|8,1.815251.127,השתתפות באחזקת רכב 0 4,,,,115000,
55,8152|815|81|8,1.815255.130,תשלומים מיוחדים,,,,1379000,
57,8152|815|81|8,1.815257.181,מיסים וביטוח לאומי,,,,745000,
58,8152|815|81|8,1.815258.182,קופות גמל והשתלמות,,,,1066000,
59,8152|815|81|8,1.815259.531,אחזקת רכב,,,,1000,
52,8152|815|81|8,1.815252.533,שכירת רכב ורכב עירוני,,,,36000,
53,8152|815|81|8,1.815253.534,דלק ושמן,,,,13000,
59,8152|815|81|8,1.815259.759,החזר שכר מורים למשרד החינוך,,,,2194000,
57,8152|815|81|8,1.815257.781,סל ניהול עצמי0תיכון י ד,,,,283000,
56,8152|815|81|8,1.815256.861,תיגבור ע י יובל חינוך,,,,468000,
58,8152|815|81|8,1.815258.863,הפעלת אשכול פיס0יובל חינוך,,,,115000,
59,8152|815|81|8,1.815259.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,299000,
52,8152|815|81|8,1.815252.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,25000,
55,8152|815|81|8,1.815255.869,קבלני ניקיון0יובל חינוך,,,,552000,
57,8152|815|81|8,1.815257.870,סעיף שאינו חוזר,,,,0,
51,8152|815|81|8,1.815251.881,השתתפות לחמד ע,,,,116000,
66,8152|815|81|8,1.815266.110,משכורת כוללת,,,,1421000,
63,8152|815|81|8,1.815263.124,החזר הוצאות,,,,100000,
65,8152|815|81|8,1.815265.126,הבראה,,,,74000,
66,8152|815|81|8,1.815266.127,השתתפות באחזקת רכב 0 2,,,,85000,
61,8152|815|81|8,1.815261.130,תשלומים מיוחדים,,,,402000,
63,8152|815|81|8,1.815263.181,מיסים וביטוח לאומי,,,,261000,
64,8152|815|81|8,1.815264.182,קופות גמל והשתלמות,,,,324000,
65,8152|815|81|8,1.815265.531,אחזקת רכב,,,,2000,
67,8152|815|81|8,1.815267.533,שכירת רכב ורכב עירוני,,,,37000,
68,8152|815|81|8,1.815268.534,דלק ושמן,,,,21000,
65,8152|815|81|8,1.815265.759,החזר שכר מורים למשרד החינוך,,,,223000,
63,8152|815|81|8,1.815263.781,סל ניהול עצמי0ישיבת בר אילן,,,,65000,
62,8152|815|81|8,1.815262.861,תיגבור ע י יובל חינוך,,,,248000,
65,8152|815|81|8,1.815265.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,57000,
67,8152|815|81|8,1.815267.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,14000,
61,8152|815|81|8,1.815261.869,קבלני ניקיון0יובל חינוך,,,,336000,
66,8152|815|81|8,1.815266.881,השתתפות לחמד ע,,,,180000,
72,8152|815|81|8,1.815272.110,משכורת כוללת,,,,145000,
78,8152|815|81|8,1.815278.124,החזר הוצאות,,,,10000,
71,8152|815|81|8,1.815271.126,הבראה,,,,8000,
76,8152|815|81|8,1.815276.130,תשלומים מיוחדים,,,,28000,
78,8152|815|81|8,1.815278.181,מיסים וביטוח לאומי,,,,24000,
79,8152|815|81|8,1.815279.182,קופות גמל והשתלמות,,,,39000,
78,8152|815|81|8,1.815278.781,סל ניהול עצמי0 הפתוח,,,,14000,
71,8152|815|81|8,1.815271.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,42000,
72,8152|815|81|8,1.815272.881,השתתפות לחמד ע,,,,17000,
92,8152|815|81|8,1.815292.694,מערכות מחשב להוראה,,,,85000,
91,8152|815|81|8,1.815291.782,פרויקט התחדשות 0 חטיבות עליונות,,,,90000,
92,8152|815|81|8,1.815292.783,פרוייקט רובוטיקה,,,,678000,
93,8152|815|81|8,1.815293.784,פרויקט המחצית השלישית,,,,115000,
98,8152|815|81|8,1.815298.820,סבסוד תלבושות וספרים לתלמידים,,,,635000,
96,8152|815|81|8,1.815296.851,התנהגויות בסיכון באמצעות מוס' חי,,,,0,
98,8152|815|81|8,1.815298.861,תיגבור והעשרה0יובל חינוך,,,,2048000,
99,8152|815|81|8,1.815299.862,התנהגויות בסיכון0יובל חינוך,,,,150000,
91,8152|815|81|8,1.815291.863,סל תרבות0 ע י יובל חינוך,,,,53000,
92,8152|815|81|8,1.815292.864,תעודת בגרות חברתית,,,,0,
93,8152|815|81|8,1.815293.865,תיגבור בתי ס בניהול עצמי ע י יוב,,,,298000,
95,8152|815|81|8,1.815295.867,יוזמות פדגוגיות0 יובל חינוך,,,,55000,
96,8152|815|81|8,1.815296.868,מיומנויות יסוד בעל יסודי0יובל חי,,,,132000,
94,8152|815|81|8,1.815294.882,תגבור והעשרה0בתי ס משותפים,,,,4017000,
95,8152|815|81|8,1.815295.883,ספורט השגי0בתי ס משותפים,,,,74000,
15,8153|815|81|8,1.815315.110,משכורת כוללת,,,,5070000,
12,8153|815|81|8,1.815312.124,החזר הוצאות,,,,314000,
14,8153|815|81|8,1.815314.126,הבראה,,,,284000,
15,8153|815|81|8,1.815315.127,השתתפות באחזקת רכב 0 10,,,,149000,
19,8153|815|81|8,1.815319.130,תשלומים מיוחדים,,,,1677000,
12,8153|815|81|8,1.815312.181,מיסים וביטוח לאומי,,,,953000,
13,8153|815|81|8,1.815313.182,קופות גמל והשתלמות,,,,1326000,
14,8153|815|81|8,1.815314.531,אחזקת רכב,,,,1000,
16,8153|815|81|8,1.815316.533,שכירת רכב ורכב עירוני,,,,37000,
17,8153|815|81|8,1.815317.534,דלק ושמן,,,,22000,
14,8153|815|81|8,1.815314.759,החזר שכר מורים למשרד החינוך,,,,1050000,
12,8153|815|81|8,1.815312.781,סל ניהול עצמי0תיכון א,,,,322000,
16,8153|815|81|8,1.815316.785,קנית שרותים ממוזיאון ת א0תיכון א,,,,882000,
19,8153|815|81|8,1.815319.852,ניקיון ביכורי העיתים,,,,32000,
11,8153|815|81|8,1.815311.861,תיגבור ע י יובל חינוך,,,,326000,
12,8153|815|81|8,1.815312.862,מגמת אמנויות0הוראה0יובל חינוך,,,,750000,
13,8153|815|81|8,1.815313.863,הפעלת אשכול פיס יובל חינוך,,,,177000,
14,8153|815|81|8,1.815314.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,361000,
15,8153|815|81|8,1.815315.865,פעולות העשרה מגמת אומנויות0יובל,,,,363000,
18,8153|815|81|8,1.815318.868,אחזקת אולם ספורט עירוני א'0יובל,,,,50000,
19,8153|815|81|8,1.815319.869,קבלני נקיון0יובל חינוך,,,,942000,
12,8153|815|81|8,1.815312.870,סעיף שאינו חוזר,,,,0,
15,8153|815|81|8,1.815315.881,השתתפות לחמד ע,,,,110000,
21,8153|815|81|8,1.815321.110,משכורת כוללת,,,,2590000,
27,8153|815|81|8,1.815327.124,החזר הוצאות,,,,168000,
29,8153|815|81|8,1.815329.126,הבראה,,,,147000,
21,8153|815|81|8,1.815321.127,השתתפות באחזקת רכב 0 5,,,,138000,
25,8153|815|81|8,1.815325.130,תשלומים מיוחדים,,,,830000,
27,8153|815|81|8,1.815327.181,מיסים וביטוח לאומי,,,,486000,
28,8153|815|81|8,1.815328.182,קופות גמל והשתלמות,,,,558000,
27,8153|815|81|8,1.815327.310,שעות נוספות רשומות,,,,3000,
29,8153|815|81|8,1.815329.531,אחזקת רכב,,,,1000,
22,8153|815|81|8,1.815322.533,שכירת רכב ורכב עירוני,,,,39000,
23,8153|815|81|8,1.815323.534,דלק ושמן,,,,18000,
29,8153|815|81|8,1.815329.759,החזר שכר מורים למשרד החינוך,,,,866000,
27,8153|815|81|8,1.815327.781,סל ניהול עצמי0תיכון ז,,,,80000,
26,8153|815|81|8,1.815326.861,תיגבור ע י יובל חינוך,,,,104000,
28,8153|815|81|8,1.815328.863,הפעלת אשכול פיס0יובל חינוך,,,,213000,
29,8153|815|81|8,1.815329.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,298000,
22,8153|815|81|8,1.815322.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,12000,
23,8153|815|81|8,1.815323.867,כלים וחמרים למעבדות0יובל חינוך,,,,20000,
24,8153|815|81|8,1.815324.868,העשרה0יובל חינוך,,,,85000,
25,8153|815|81|8,1.815325.869,קבלני ניקיון0יובל חינוך,,,,540000,
21,8153|815|81|8,1.815321.881,השתתפות לחמד ע,,,,81000,
36,8153|815|81|8,1.815336.110,משכורת כוללת,,,,1753000,
33,8153|815|81|8,1.815333.124,החזר הוצאות,,,,146000,
35,8153|815|81|8,1.815335.126,הבראה,,,,92000,
36,8153|815|81|8,1.815336.127,השתתפות באחזקת רכב 0 3,,,,86000,
31,8153|815|81|8,1.815331.130,תשלומים מיוחדים,,,,459000,
33,8153|815|81|8,1.815333.181,מיסים וביטוח לאומי,,,,318000,
34,8153|815|81|8,1.815334.182,קופות גמל והשתלמות,,,,427000,
35,8153|815|81|8,1.815335.759,החזר שכר מורים למשרד החינוך,,,,1053000,
33,8153|815|81|8,1.815333.781,סל ניהול עצמי0תיכון ח,,,,81000,
32,8153|815|81|8,1.815332.861,תיגבור ע י יובל חינוך,,,,511000,
35,8153|815|81|8,1.815335.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,135000,
37,8153|815|81|8,1.815337.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,44000,
38,8153|815|81|8,1.815338.867,פרו' מניפה0מניעת נשירה0ע י יובל,,,,115000,
31,8153|815|81|8,1.815331.869,קבלני ניקיון0יובל חינוך,,,,391000,
33,8153|815|81|8,1.815333.870,סעיף שאינו חוזר,,,,16000,
42,8153|815|81|8,1.815342.110,משכורת כוללת,,,,3978000,
48,8153|815|81|8,1.815348.124,החזר הוצאות,,,,264000,
41,8153|815|81|8,1.815341.126,הבראה,,,,228000,
42,8153|815|81|8,1.815342.127,השתתפות באחזקת רכב 0 4,,,,125000,
46,8153|815|81|8,1.815346.130,תשלומים מיוחדים,,,,1628000,
48,8153|815|81|8,1.815348.181,מיסים וביטוח לאומי,,,,781000,
49,8153|815|81|8,1.815349.182,קופות גמל והשתלמות,,,,1068000,
42,8153|815|81|8,1.815342.670,סעיף שאינו חוזר,,,,0,
41,8153|815|81|8,1.815341.759,החזר שכר מורים למשרד החינוך,,,,1840000,
48,8153|815|81|8,1.815348.781,סל ניהול עצמי0תיכון ט,,,,178000,
47,8153|815|81|8,1.815347.861,תיגבור ע י יובל חינוך,,,,478000,
41,8153|815|81|8,1.815341.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,274000,
43,8153|815|81|8,1.815343.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,40000,
44,8153|815|81|8,1.815344.867,ספורט השגי0יובל חינוך,,,,64000,
46,8153|815|81|8,1.815346.869,קבלני ניקיון0יובל חינוך,,,,826000,
42,8153|815|81|8,1.815342.881,השתתפות לחמד ע,,,,81000,
57,8153|815|81|8,1.815357.110,משכורת כוללת,,,,3038000,
54,8153|815|81|8,1.815354.124,החזר הוצאות,,,,219000,
56,8153|815|81|8,1.815356.126,הבראה,,,,178000,
57,8153|815|81|8,1.815357.127,השתתפות באחזקת רכב 0 2,,,,102000,
52,8153|815|81|8,1.815352.130,תשלומים מיוחדים,,,,1025000,
54,8153|815|81|8,1.815354.181,מיסים וביטוח לאומי,,,,579000,
55,8153|815|81|8,1.815355.182,קופות גמל והשתלמות,,,,810000,
54,8153|815|81|8,1.815354.781,סל ניהול עצמי0תיכון י א,,,,126000,
53,8153|815|81|8,1.815353.861,תגבור ע י יובל חינוך,,,,307000,
56,8153|815|81|8,1.815356.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,118000,
58,8153|815|81|8,1.815358.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,34000,
51,8153|815|81|8,1.815351.868,תגבור הפעלה שוטפת מהכנסות עצמיות,,,,120000,
52,8153|815|81|8,1.815352.869,קבלני ניקיון0יובל חינוך,,,,355000,
54,8153|815|81|8,1.815354.870,סעיף שאינו חוזר,,,,5000,
63,8153|815|81|8,1.815363.110,משכורת כוללת,,,,1820000,
69,8153|815|81|8,1.815369.124,החזר הוצאות,,,,138000,
62,8153|815|81|8,1.815362.126,הבראה,,,,110000,
63,8153|815|81|8,1.815363.127,השתתפות באחזקת רכב 0 3,,,,44000,
67,8153|815|81|8,1.815367.130,תשלומים מיוחדים,,,,551000,
69,8153|815|81|8,1.815369.181,מיסים וביטוח לאומי,,,,334000,
61,8153|815|81|8,1.815361.182,קופות גמל והשתלמות,,,,490000,
62,8153|815|81|8,1.815362.531,אחזקת רכב,,,,2000,
64,8153|815|81|8,1.815364.533,שכירת רכב ורכב עירוני,,,,37000,
65,8153|815|81|8,1.815365.534,דלק ושמן,,,,21000,
62,8153|815|81|8,1.815362.759,החזר שכר מורים למשרד החינוך,,,,1178000,
69,8153|815|81|8,1.815369.781,סל ניהול עצמי0תיכון י ב,,,,123000,
68,8153|815|81|8,1.815368.861,תיגבור ע י יובל חינוך,,,,593000,
62,8153|815|81|8,1.815362.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,106000,
64,8153|815|81|8,1.815364.866,מכשירי לימוד כיתות טכנולוגיות יו,,,,39000,
65,8153|815|81|8,1.815365.867,כלים וחמרים למעבדות0יובל חינוך,,,,22000,
66,8153|815|81|8,1.815366.868,העשרה0יובל חינוך,,,,45000,
67,8153|815|81|8,1.815367.869,קבלני ניקיון0יובל חינוך,,,,372000,
63,8153|815|81|8,1.815363.881,השתתפות לחמד ע,,,,81000,
84,8153|815|81|8,1.815384.110,משכורת כוללת,,,,895000,
81,8153|815|81|8,1.815381.124,החזר הוצאות,,,,86000,
83,8153|815|81|8,1.815383.126,הבראה,,,,47000,
84,8153|815|81|8,1.815384.127,השתתפות באחזקת רכב01,,,,9000,
88,8153|815|81|8,1.815388.130,תשלומים מיוחדים,,,,165000,
81,8153|815|81|8,1.815381.181,מיסים וביטוח לאומי,,,,151000,
82,8153|815|81|8,1.815382.182,קופות גמל והשתלמות,,,,191000,
83,8153|815|81|8,1.815383.759,החזר שכר מורים למשרד החינוך,,,,272000,
81,8153|815|81|8,1.815381.781,סל ניהול עצמי0ל ב,,,,56000,
89,8153|815|81|8,1.815389.861,תגבור ע י יובל חינוך,,,,78000,
83,8153|815|81|8,1.815383.864,אסיסטנטים לחדרי מחשב0יובל חינוך,,,,40000,
88,8153|815|81|8,1.815388.869,קבלני ניקיון0יובל חינוך,,,,298000,
84,8153|815|81|8,1.815384.881,השתתפות לחמד ע,,,,99000,
99,8153|815|81|8,1.815399.110,משכורת כוללת,,,,883000,
96,8153|815|81|8,1.815396.124,החזר הוצאות,,,,129000,
98,8153|815|81|8,1.815398.126,הבראה,,,,47000,
99,8153|815|81|8,1.815399.127,השתתפות באחזקת רכב01,,,,26000,
94,8153|815|81|8,1.815394.130,תשלומים מיוחדים,,,,140000,
96,8153|815|81|8,1.815396.181,מיסים וביטוח לאומי,,,,154000,
97,8153|815|81|8,1.815397.182,קופות גמל והשתלמות,,,,202000,
91,8153|815|81|8,1.815391.411,שכר דירה,,,,791000,
95,8153|815|81|8,1.815395.431,מים,,,,15000,
98,8153|815|81|8,1.815398.434,תקוני מבנים  מתקנים ואינונטר,,,,36000,
99,8153|815|81|8,1.815399.435,חשמל ואנרגיה,,,,47000,
94,8153|815|81|8,1.815394.463,טלפונים,,,,10000,
93,8153|815|81|8,1.815393.721,מכשירי לימוד וציוד,,,,19000,
94,8153|815|81|8,1.815394.722,הזנה בתיכון כ ב,,,,20000,
95,8153|815|81|8,1.815395.723,חמרים ומכשירי לימוד לכתות טכנו,,,,40000,
96,8153|815|81|8,1.815396.724,כלים וחמרים למעבדות,,,,18000,
