PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
08,7654|765|76|7,1.765408.811,תמיכות למוסדות דת,,,,,1851977
09,7654|765|76|7,1.765409.812,תמיכות למוסדות בריאות ורווחה,,,,,1390635
01,7654|765|76|7,1.765401.813,תמיכות חד פעמיות0 בריאות ורווחה,,,,,250000
02,7654|765|76|7,1.765402.814,תמיכות לארגוני איכות סביבה,,,,,75000
03,7654|765|76|7,1.765403.815,תמיכות למוסדות המטפלים בבע ח,,,,,70000
04,7654|765|76|7,1.765404.816,תמיכות 0 קהילה גאה,,,,,126760
05,7654|765|76|7,1.765405.817,תמיכות 0 מחתרות,,,,,45000
06,7654|765|76|7,1.765406.818,תמיכות 0 מיעוטים,,,,,65000
07,7654|765|76|7,1.765407.819,תרומות חד פעמיות,,,,,64000
14,7659|765|76|7,1.765914.160,התייקרויות ובלתי נראה מראש,,,,,0
29,7659|765|76|7,1.765929.160,הפרשים משנים קודמות,,,,,53699
22,7659|765|76|7,1.765922.170,סעיף שאינו חוזר,,,,,122910
34,7659|765|76|7,1.765934.621,הוצאות משפטיות0פסקי דין,,,,,15614914
35,7659|765|76|7,1.765935.622,החזר הוצ' משפטיות לעובדים וחברי,,,,,13800
34,7659|765|76|7,1.765934.670,סעיפים שאינם חוזרים,,,,,30385152
35,7659|765|76|7,1.765935.760,ביגוד,,,,,3201604
31,7659|765|76|7,1.765931.781,שי לעובדים,,,,,6148234
32,7659|765|76|7,1.765932.782,תביעות נזקי פינוי אשפה,,,,,0
33,7659|765|76|7,1.765933.783,הנחות ממיסים,,,,,76670068
34,7659|765|76|7,1.765934.784,הוצאות כלליות0שונות,,,,,449
35,7659|765|76|7,1.765935.785,תביעות נזיקין0עובדי עירייה,,,,,6965
36,7659|765|76|7,1.765936.786,יום הגמלאי,,,,,59795
37,7659|765|76|7,1.765937.787,חניה בגן העיר,,,,,3450162
38,7659|765|76|7,1.765938.788,חניה בחניון השק ם,,,,,982041
39,7659|765|76|7,1.765939.789,מס הכנסה 0 הוצאות עודפות,,,,,3000000
33,7659|765|76|7,1.765933.791,השתתפות לרכש ולוגיסטיקה,,,,,5016855
36,7659|765|76|7,1.765936.794,התיקרויות ובלתי נראה מראש,,,,,0
39,7659|765|76|7,1.765939.797,רזרבה0שונות,,,,,0
31,7659|765|76|7,1.765931.798,עתודת הסכם עובדי קבלן,,,,,
32,7659|765|76|7,1.765932.911,כיסוי גרעון מצטבר,,,,,30000000
33,7659|765|76|7,1.765933.912,השת' בתקציב הב ר,,,,,122600000
34,7659|765|76|7,1.765934.913,העברה לקרן תקבולים0ס' שאינו חוזר,,,,,151000000
02,7640|764|76|7,1.764002.841,הקצבה למחלקה לשיפוצי בתים,,,,,4000000
03,7640|764|76|7,1.764003.842,הוצ' מימון0הלוואות לשיפוץ בתים,,,,,3671585
04,7640|764|76|7,1.764004.843,הקצבה לתרבות הדיור,,,,,500000
05,7640|764|76|7,1.764005.844,הוצ' משפטיות0 גביה מסרבני שפוץ,,,,,41361
06,7640|764|76|7,1.764006.845,מינהלת שימור מבנים0 הפעלה,,,,,250000
08,7640|764|76|7,1.764008.847,מינהלת תמ א 38,,,,,404999
09,7640|764|76|7,1.764009.848,מינהלת מתחמי שיפוץ עירוניים,,,,,0
01,7640|764|76|7,1.764001.849,כתבי כמויות למבנים מסוכנים,,,,,470200480
07,7640|764|76|7,1.764007.870,סעיף שאינו חוזר,,,,,
01,7712|771|77|7,1.771201.841,פעילות שוטפת,,,,,949992
02,7712|771|77|7,1.771202.842,מבצע לעידוד התיירות,,,,,1450000
03,7712|771|77|7,1.771203.843,לשכות מודיעין0השתתפות העירייה,,,,,90000
04,7712|771|77|7,1.771204.844,ארועי פולקלור ביפו,,,,,220000
06,7712|771|77|7,1.771206.870,סעיף שאינו חוזר,,,,,195000
01,7721|772|77|7,1.772101.110,משכורת כוללת,,,,,133302
07,7721|772|77|7,1.772107.124,החזר הוצאות,,,,,11787
09,7721|772|77|7,1.772109.126,הבראה,,,,,5925
01,7721|772|77|7,1.772101.127,השתתפות באחזקת רכב01,,,,,36926
05,7721|772|77|7,1.772105.130,תשלומים מיוחדים,,,,,27148
07,7721|772|77|7,1.772107.181,מיסים וביטוח לאומי,,,,,27474
08,7721|772|77|7,1.772108.182,קופות גמל והשתלמות,,,,,17547
07,7721|772|77|7,1.772107.310,שעות נוספות רשומות,,,,,3481
03,7721|772|77|7,1.772103.461,צרכי משרד,,,,,6894
04,7721|772|77|7,1.772104.462,ספרים ועתונים,,,,,0
06,7721|772|77|7,1.772106.464,דאר,,,,,295
02,7721|772|77|7,1.772102.541,אחזקת מכשירי קשר,,,,,0
07,7721|772|77|7,1.772107.610,כיבודים,,,,,2835
02,7721|772|77|7,1.772102.671,סעיף שאינו חוזר,,,,,97962
07,7721|772|77|7,1.772107.781,פרויקטים תחבורתיים,,,,,526516
08,7721|772|77|7,1.772108.782,השתלמויות כנסים וקשר בינ ל,,,,,15500
09,7721|772|77|7,1.772109.783,פעולות יחודיות בנושא התחבורה,,,,,0
01,7721|772|77|7,1.772101.784,כנס תחבורה וחניה,,,,,5313
02,7721|772|77|7,1.772102.785,פרויקט אופניים,,,,,498835
03,7721|772|77|7,1.772103.786,הפעלת ועדת נכים,,,,,18096
05,7721|772|77|7,1.772105.788,סקרים ומחקרים,,,,,56000
06,7721|772|77|7,1.772106.789,פרויקט השכרת אופניים,,,,,858438
04,7721|772|77|7,1.772104.932,ציוד וריהוט משרדי,,,,,747
09,7731|773|77|7,1.773109.841,מינהלת גני שרונה,,,,,2743710
01,7731|773|77|7,1.773101.842,מינהלת חניון גבעון,,,,,146410
02,7731|773|77|7,1.773102.843,תפעול נמל יפו,,,,,8460238
03,7731|773|77|7,1.773103.844,השתתפות לחברת יפו העתיקה,,,,,1440000
04,7731|773|77|7,1.773104.845,מינהלת מתחם מנשיה,,,,,2169787
05,7731|773|77|7,1.773105.846,מינהלת מתחם השוק הסיטונאי,,,,,0
02,7811|781|78|7,1.781102.110,משכורת כוללת,,,,,2260141
08,7811|781|78|7,1.781108.124,החזר הוצאות,,,,,155078
01,7811|781|78|7,1.781101.126,הבראה,,,,,154348
02,7811|781|78|7,1.781102.127,השתתפות באחזקת רכב0 28,,,,,700833
06,7811|781|78|7,1.781106.130,תשלומים מיוחדים,,,,,982439
08,7811|781|78|7,1.781108.181,מיסים וביטוח לאומי,,,,,687773
09,7811|781|78|7,1.781109.182,קופות גמל והשתלמות,,,,,511586
09,7811|781|78|7,1.781109.230,משימות חולפות 0 4,,,,,429279
08,7811|781|78|7,1.781108.310,שעות  נוספות  רשומות,,,,,220159
05,7811|781|78|7,1.781105.340,שעות נוספות מיוחדות,,,,,173520
04,7811|781|78|7,1.781104.412,מיסים ואגרות,,,,,2762
07,7811|781|78|7,1.781107.431,מים,,,,,60621
08,7811|781|78|7,1.781108.432,אחזקת החצר והגן,,,,,4638
09,7811|781|78|7,1.781109.433,בטוח,,,,,709070
01,7811|781|78|7,1.781101.434,תקוני מבנים  מתקנים ואינונטר,,,,,91942
02,7811|781|78|7,1.781102.435,חשמל ואנרגיה,,,,,182689
03,7811|781|78|7,1.781103.436,נקיון,,,,,27938
04,7811|781|78|7,1.781104.461,צרכי משרד,,,,,230036
05,7811|781|78|7,1.781105.462,ספרים ועתונים,,,,,3354
06,7811|781|78|7,1.781106.463,טלפונים,,,,,296829
07,7811|781|78|7,1.781107.464,דאר,,,,,156480
05,7811|781|78|7,1.781105.510,נסיעות  ואש ל,,,,,2018
08,7811|781|78|7,1.781108.521,הדרכה וכנסים,,,,,108576
09,7811|781|78|7,1.781109.522,גיבוש יחידתי,,,,,150315
01,7811|781|78|7,1.781101.531,אחזקת רכב,,,,,547650
02,7811|781|78|7,1.781102.532,בטוח רכב,,,,,735350
03,7811|781|78|7,1.781103.533,שכירת רכב,,,,,189671
04,7811|781|78|7,1.781104.534,דלק ושמן,,,,,876174
03,7811|781|78|7,1.781103.541,אחזקת מכשירי קשר,,,,,753149
08,7811|781|78|7,1.781108.610,כיבודים,,,,,62040
04,7811|781|78|7,1.781104.680,הוצאות   מיוחדות,,,,,43135
07,7811|781|78|7,1.781107.691,מערכות מידע ומחשוב,,,,,1470542
09,7811|781|78|7,1.781109.693,מחשוב יחידתי,,,,,70680
02,7811|781|78|7,1.781102.695,תקשורת 0 ציוד והתקנה,,,,,0
02,7811|781|78|7,1.781102.751,עבודה בקבלנות 0 ניקיון משרדים,,,,,427722
06,7811|781|78|7,1.781106.755,מיון והשמת כ א,,,,,21185
05,7811|781|78|7,1.781105.762,כביסה,,,,,286804
09,7811|781|78|7,1.781109.782,תגי זיהוי,,,,,9946
04,7811|781|78|7,1.781104.786,סיוע והחזר הוצ' לנפגעים בעבודה,,,,,1581
05,7811|781|78|7,1.781105.787,שימוש במאגרי מידע,,,,,74542
06,7811|781|78|7,1.781106.788,מזון למפקחים,,,,,604550
05,7811|781|78|7,1.781105.932,ציוד ורהוט משרדי,,,,,79592
07,7811|781|78|7,1.781107.934,ציוד תפעולי,,,,,130502
14,7812|781|78|7,1.781214.110,משכורת כוללת,,,,,318053
11,7812|781|78|7,1.781211.124,החזר הוצאות,,,,,23580
13,7812|781|78|7,1.781213.126,הבראה,,,,,26426
14,7812|781|78|7,1.781214.127,השתתפות באחזקת רכב06,,,,,143870
18,7812|781|78|7,1.781218.130,תשלומים מיוחדים,,,,,253219
17,7812|781|78|7,1.781217.170,סעיף שאינו חוזר,,,,,
11,7812|781|78|7,1.781211.181,מיסים וביטוח לאומי,,,,,119762
12,7812|781|78|7,1.781212.182,קופות גמל והשתלמות,,,,,105193
11,7812|781|78|7,1.781211.310,שעות  נוספות  רשומות,,,,,141526
17,7812|781|78|7,1.781217.340,שעות נוספות מיוחדות,,,,,4591
13,7812|781|78|7,1.781213.783,רכישת סרטי צילום למצלמות,,,,,1306
14,7812|781|78|7,1.781214.784,חקירות פסולת בניין,,,,,7734
29,7812|781|78|7,1.781229.110,משכורת כוללת,,,,,99473
26,7812|781|78|7,1.781226.124,החזר הוצאות,,,,,25470
28,7812|781|78|7,1.781228.126,הבראה,,,,,23768
29,7812|781|78|7,1.781229.127,השתתפות באחזקת רכב 0 5,,,,,90879
24,7812|781|78|7,1.781224.130,תשלומים מיוחדים,,,,,133424
26,7812|781|78|7,1.781226.181,מיסים וביטוח לאומי,,,,,84958
27,7812|781|78|7,1.781227.182,קופות גמל והשתלמות,,,,,93028
27,7812|781|78|7,1.781227.230,משימות חולפות 0 4,,,,,274575
05,7813|781|78|7,1.781305.110,משכורת כוללת,,,,,8677357
02,7813|781|78|7,1.781302.124,החזר הוצאות,,,,,1114060
04,7813|781|78|7,1.781304.126,הבראה,,,,,1114527
05,7813|781|78|7,1.781305.127,השתתפות באחזקת רכב0 268,,,,,4523286
09,7813|781|78|7,1.781309.130,תשלומים מיוחדים,,,,,7549187
02,7813|781|78|7,1.781302.181,מיסים וביטוח לאומי,,,,,4151714
03,7813|781|78|7,1.781303.182,קופות גמל והשתלמות,,,,,4408682
03,7813|781|78|7,1.781303.230,משימות חולפות 0 107,,,,,8062954
02,7813|781|78|7,1.781302.310,שעות  נוספות  רשומות,,,,,2712194
08,7813|781|78|7,1.781308.340,שעות נוספות מיוחדות,,,,,110993
03,7813|781|78|7,1.781303.399,החזר בגין עבודה נוספת,,,,,0
06,7813|781|78|7,1.781306.411,שכר דירה,,,,,185527
09,7813|781|78|7,1.781309.439,אחזקת בניני העיריה 0 השתתפות,,,,,95962
05,7813|781|78|7,1.781305.670,סעיף שאינו חוזר,,,,,180164
06,7813|781|78|7,1.781306.752,גרירת רכב,,,,,9581040
07,7813|781|78|7,1.781307.753,הקלדת דוחות,,,,,64369
08,7813|781|78|7,1.781308.754,אכיפת מודעות פרועות,,,,,6380
09,7813|781|78|7,1.781309.755,הדפסת דוחות,,,,,144412
01,7813|781|78|7,1.781301.756,עבודה בקבלנות,,,,,264868
06,7813|781|78|7,1.781306.760,ביגוד יחידתי,,,,,0
02,7814|781|78|7,1.781402.110,משכורת כוללת,,,,,531920
08,7814|781|78|7,1.781408.124,החזר הוצאות,,,,,84804
01,7814|781|78|7,1.781401.126,הבראה,,,,,61835
02,7814|781|78|7,1.781402.127,השתתפות באחזקת רכב016,,,,,325751
06,7814|781|78|7,1.781406.130,תשלומים מיוחדים,,,,,292112
08,7814|781|78|7,1.781408.181,מיסים וביטוח לאומי,,,,,255701
09,7814|781|78|7,1.781409.182,קופות גמל והשתלמות,,,,,282319
09,7814|781|78|7,1.781409.230,משימה חולפת 0 5,,,,,521062
08,7814|781|78|7,1.781408.310,שעות נוספות רשומות,,,,,165565
05,7814|781|78|7,1.781405.340,שעות נוספות מיוחדות,,,,,99957
04,7814|781|78|7,1.781404.761,ביגוד יחידתי,,,,,5060
08,7814|781|78|7,1.781408.781,פעולות מיוחדות,,,,,31250
06,7814|781|78|7,1.781406.982,רכישות שונות,,,,,101207
17,7141|714|71|7,1.714117.110,משכורת כוללת,,,,,438303
14,7141|714|71|7,1.714114.124,החזר הוצאות,,,,,22791
16,7141|714|71|7,1.714116.126,הבראה,,,,,24095
17,7141|714|71|7,1.714117.127,השתתפות באחזקת רכב 0 2,,,,,63876
12,7141|714|71|7,1.714112.130,תשלומים  מיוחדים,,,,,261293
14,7141|714|71|7,1.714114.181,מיסים וביטוח לאומי,,,,,103554
15,7141|714|71|7,1.714115.182,קופות גמל והשתלמות,,,,,82649
14,7141|714|71|7,1.714114.310,שעות  נוספות רשומות,,,,,16202
11,7141|714|71|7,1.714111.340,שעות נוספות מיוחדות,,,,,0
13,7141|714|71|7,1.714113.431,מים,,,,,13659
15,7141|714|71|7,1.714115.433,בטוח,,,,,44620
16,7141|714|71|7,1.714116.434,תקוני מבנים  מתקנים ואינונטר,,,,,29040
17,7141|714|71|7,1.714117.435,חשמל ואנרגיה,,,,,20779
18,7141|714|71|7,1.714118.436,נקיון,,,,,20603
19,7141|714|71|7,1.714119.461,צרכי משרד,,,,,14839
12,7141|714|71|7,1.714112.463,טלפונים,,,,,0
13,7141|714|71|7,1.714113.464,דאר,,,,,29509
16,7141|714|71|7,1.714116.531,אחזקת רכב,,,,,3959
17,7141|714|71|7,1.714117.532,בטוח רכב,,,,,980
19,7141|714|71|7,1.714119.534,דלק ושמן,,,,,36009
18,7141|714|71|7,1.714118.760,בגדי עבודה יחידתיים,,,,,6694
11,7141|714|71|7,1.714111.932,ציוד ורהוט משרדי,,,,,4694
23,7142|714|71|7,1.714223.110,משכורת כוללת,,,,,678111
29,7142|714|71|7,1.714229.124,החזר הוצאות,,,,,26214
22,7142|714|71|7,1.714222.126,הבראה,,,,,34161
23,7142|714|71|7,1.714223.127,השתתפות באחזקת רכב 0 6,,,,,166443
27,7142|714|71|7,1.714227.130,תשלומים מיוחדים,,,,,768521
29,7142|714|71|7,1.714229.181,מיסים וביטוח לאומי,,,,,211896
21,7142|714|71|7,1.714221.182,קופות גמל והשתלמות,,,,,205804
29,7142|714|71|7,1.714229.310,שעות נוספות רשומות,,,,,7944
26,7142|714|71|7,1.714226.340,שעות נוספות מיוחדות,,,,,0
27,7142|714|71|7,1.714227.755,לכידה ואחסנת בע ח,,,,,32256
28,7142|714|71|7,1.714228.756,סיוע לבע ח פצועים,,,,,31450
29,7142|714|71|7,1.714229.781,בדיקות מעבדה,,,,,2103
38,7143|714|71|7,1.714338.110,משכורת כוללת,,,,,576705
35,7143|714|71|7,1.714335.124,החזר הוצאות,,,,,59153
37,7143|714|71|7,1.714337.126,הבראה,,,,,39796
38,7143|714|71|7,1.714338.127,השתתפות באחזקת רכב05,,,,,143197
33,7143|714|71|7,1.714333.130,תשלומים מיוחדים,,,,,234502
35,7143|714|71|7,1.714335.181,מיסים וביטוח לאומי,,,,,137481
36,7143|714|71|7,1.714336.182,קופות גמל והשתלמות,,,,,138328
35,7143|714|71|7,1.714335.310,שעות נוספות רשומות,,,,,68647
32,7143|714|71|7,1.714332.340,שעות נוספות מיוחדות,,,,,23853
31,7143|714|71|7,1.714331.680,חלב לפועלים,,,,,4991
31,7143|714|71|7,1.714331.720,חמרים  וציוד שוטף,,,,,30198
35,7143|714|71|7,1.714335.781,רשיונות וסימון לכלבים,,,,,5912
36,7143|714|71|7,1.714336.782,חיסון נגד כלבת,,,,,346120
37,7143|714|71|7,1.714337.783,הזנת בע ח בהסגר,,,,,46626
38,7143|714|71|7,1.714338.784,רישום כלבים בשרותים הוטרינריים,,,,,89920
32,7143|714|71|7,1.714332.981,ציוד מדעי ומעבדתי,,,,,8100
33,7143|714|71|7,1.714333.982,רכישת אמצעים לסימון כלבים,,,,,0
01,7472|747|74|7,1.747201.110,משכורת כוללת,,,,,582687
07,7472|747|74|7,1.747207.124,החזר הוצאות,,,,,33399
09,7472|747|74|7,1.747209.126,הבראה,,,,,24677
01,7472|747|74|7,1.747201.127,השתתפות באחזקת רכב 0 8,,,,,108401
05,7472|747|74|7,1.747205.130,תשלומים מיוחדים,,,,,560417
07,7472|747|74|7,1.747207.181,מיסים וביטוח לאומי,,,,,172178
08,7472|747|74|7,1.747208.182,קופות גמל והשתלמות,,,,,128652
07,7472|747|74|7,1.747207.310,שעות  נוספות  רשומות,,,,,34345
04,7472|747|74|7,1.747204.340,שעות נוספות מיוחדות,,,,,1752
02,7472|747|74|7,1.747202.411,שכר דירה,,,,,51039
03,7472|747|74|7,1.747203.461,צרכי משרד,,,,,34701
05,7472|747|74|7,1.747205.463,טלפונים,,,,,107104
07,7472|747|74|7,1.747207.521,הדרכה וכנסים,,,,,20999
08,7472|747|74|7,1.747208.522,השתלמות יחידתית,,,,,197577
09,7472|747|74|7,1.747209.531,אחזקת רכב,,,,,1516
02,7472|747|74|7,1.747202.533,שכירת רכב,,,,,34466
03,7472|747|74|7,1.747203.534,דלק ושמן,,,,,16696
02,7472|747|74|7,1.747202.541,אחזקת מכשירי קשר,,,,,175399
07,7472|747|74|7,1.747207.610,כיבודים,,,,,39698
01,7472|747|74|7,1.747201.670,סעיף שאינו חוזר,,,,,47981
03,7472|747|74|7,1.747203.680,הוצאות   מיוחדות,,,,,7341
06,7472|747|74|7,1.747206.691,מערכות מידע ומחשוב,,,,,169932
08,7472|747|74|7,1.747208.693,מחשוב יחידתי,,,,,17965
07,7472|747|74|7,1.747207.110,משכורת כוללת,,,,,2050660
04,7472|747|74|7,1.747204.124,החזר הוצאות,,,,,195944
06,7472|747|74|7,1.747206.126,הבראה,,,,,189478
07,7472|747|74|7,1.747207.127,השתתפות באחזקת רכב 0 60,,,,,846201
02,7472|747|74|7,1.747202.130,תשלומים מיוחדים,,,,,6550381
04,7472|747|74|7,1.747204.181,מיסים וביטוח לאומי,,,,,1311945
05,7472|747|74|7,1.747205.182,קופות גמל והשתלמות,,,,,1104719
05,7472|747|74|7,1.747205.230,משימות חולפות 0 87.5,,,,,616293
09,7472|747|74|7,1.747209.250,עובדים יומיים,,,,,6047318
05,7472|747|74|7,1.747205.433,ביטוח מפקחים,,,,,139680
08,7472|747|74|7,1.747208.436,נקיון,,,,,74720
06,7472|747|74|7,1.747206.531,אחזקת רכב,,,,,147392
07,7472|747|74|7,1.747207.532,בטוח רכב,,,,,44100
09,7472|747|74|7,1.747209.534,דלק ושמן,,,,,85478
01,7472|747|74|7,1.747201.721,חמרים 0 משחת מיגון,,,,,235007
02,7472|747|74|7,1.747202.722,שקיות ניילון,,,,,92243
03,7472|747|74|7,1.747203.723,חמרים לעבודה עצמית,,,,,152900
07,7472|747|74|7,1.747207.751,נקוי החופים וביצוע חריש בטחוני,,,,,1362657
08,7472|747|74|7,1.747208.752,אחזקת מבנים וסככות צל,,,,,251861
09,7472|747|74|7,1.747209.753,פקוח וסדרנות ע י קבלן,,,,,195793
01,7472|747|74|7,1.747201.754,הפעלת בתי שימוש ציבוריים בחופים,,,,,29945
02,7472|747|74|7,1.747202.755,התקנת סככות צל,,,,,5445
03,7472|747|74|7,1.747203.756,התקנת שלטים ואחזקתם,,,,,102096
05,7472|747|74|7,1.747205.758,שבילי הנגשה בחופים,,,,,
09,7472|747|74|7,1.747209.761,בגדי עבודה יחידתיים,,,,,88157
01,7472|747|74|7,1.747201.932,ציוד וריהוט משרדי,,,,,94367
03,7472|747|74|7,1.747203.934,ציוד תפעולי,,,,,66941
05,7472|747|74|7,1.747205.936,רכישת מתקני משחק לחופים,,,,,98860
04,7472|747|74|7,1.747204.110,משכורת כוללת,,,,,6364169
01,7472|747|74|7,1.747201.124,החזר הוצאות,,,,,219646
03,7472|747|74|7,1.747203.126,הבראה,,,,,229321
04,7472|747|74|7,1.747204.127,השתתפות באחזקת רכב 0 45,,,,,1081205
08,7472|747|74|7,1.747208.130,תשלומים מיוחדים,,,,,5727933
01,7472|747|74|7,1.747201.181,מיסים וביטוח לאומי,,,,,1709381
02,7472|747|74|7,1.747202.182,קופות גמל והשתלמות,,,,,1469021
02,7472|747|74|7,1.747202.230,משימות חולפות 0 16,,,,,161801
01,7472|747|74|7,1.747201.310,שעות נוספות רשומות,,,,,193027
09,7472|747|74|7,1.747209.431,מים,,,,,2223966
02,7472|747|74|7,1.747202.433,בטוח מצילים,,,,,101850
03,7472|747|74|7,1.747203.434,תקוני מבנים מתקנים ואינונטר,,,,,22870
04,7472|747|74|7,1.747204.435,חשמל ואנרגיה,,,,,326374
04,7472|747|74|7,1.747204.670,סעיף שאינו חוזר,,,,,
07,7472|747|74|7,1.747207.721,חמרים 0 משחת מיגון,,,,,265133
04,7472|747|74|7,1.747204.751,פיקוח משטרתי בחופי הרחצה,,,,,290478
05,7472|747|74|7,1.747205.752,אחזקת תחנות עזרה ראשונה,,,,,1090689
07,7472|747|74|7,1.747207.754,השכרת רמקולים,,,,,504982
03,7472|747|74|7,1.747203.783,אחזקת סירות וציוד הצלה,,,,,31930
04,7472|747|74|7,1.747204.921,שיפוץ מבנים בחופים,,,,,189315
05,7472|747|74|7,1.747205.922,שיפוץ מערכת חשמל בחופים,,,,,67519
07,7472|747|74|7,1.747207.981,רכישת חסקות וגלשנים,,,,,43331
15,8111|811|81|8,1.811115.110,משכורת כוללת,,,,,1827113
12,8111|811|81|8,1.811112.124,החזר הוצאות,,,,,82405
14,8111|811|81|8,1.811114.126,הבראה,,,,,66054
15,8111|811|81|8,1.811115.127,השתתפות באחזקת רכב 0 11,,,,,212304
19,8111|811|81|8,1.811119.130,תשלומים מיוחדים,,,,,261683
12,8111|811|81|8,1.811112.181,מיסים וביטוח לאומי,,,,,304391
13,8111|811|81|8,1.811113.182,קופות גמל והשתלמות,,,,,209236
12,8111|811|81|8,1.811112.310,שעות  נוספות  רשומות,,,,,51775
17,8111|811|81|8,1.811117.412,מיסים ואגרות,,,,,4680
12,8111|811|81|8,1.811112.432,תחזוקת חצרות וגנים ע י שפ ע,,,,,35000
13,8111|811|81|8,1.811113.433,ביטוח,,,,,296820
14,8111|811|81|8,1.811114.434,תקוני מבנים  מתקנים ואינונטר,,,,,90112
19,8111|811|81|8,1.811119.439,אחזקת בניני העיריה0השתתפות,,,,,2133753
17,8111|811|81|8,1.811117.461,צרכי משרד,,,,,204373
18,8111|811|81|8,1.811118.462,ספרים ועתונים,,,,,21304
19,8111|811|81|8,1.811119.463,טלפונים,,,,,417143
11,8111|811|81|8,1.811111.464,דאר,,,,,392419
18,8111|811|81|8,1.811118.510,נסיעות  ואש ל,,,,,90000
12,8111|811|81|8,1.811112.521,הדרכה וכנסים,,,,,90936
13,8111|811|81|8,1.811113.522,גיבוש יחידתי,,,,,243148
14,8111|811|81|8,1.811114.531,אחזקת רכב,,,,,4742
16,8111|811|81|8,1.811116.533,שכירת רכב ורכב עירוני,,,,,87170
17,8111|811|81|8,1.811117.534,דלק ושמן,,,,,26058
16,8111|811|81|8,1.811116.541,אחזקת מכשירי קשר,,,,,272328
12,8111|811|81|8,1.811112.610,כיבודים,,,,,55291
17,8111|811|81|8,1.811117.680,הוצאות מיוחדות,,,,,23258
11,8111|811|81|8,1.811111.691,מערכות מידע ומחשוב,,,,,451486
13,8111|811|81|8,1.811113.693,מחשוב יחידתי,,,,,89257
16,8111|811|81|8,1.811116.752,יעוץ מקצועי,,,,,72000
17,8111|811|81|8,1.811117.753,בטוח תלמידים,,,,,1300000
11,8111|811|81|8,1.811111.756,סקרים יעוץ ופיקוח הנדסי,,,,,88436
13,8111|811|81|8,1.811113.782,פעילות קהילתית בית ספרית,,,,,203302
15,8111|811|81|8,1.811115.784,פעילות ועד הורים מרכזי,,,,,50000
16,8111|811|81|8,1.811116.785,כנס ת א לחינוך מתקדם,,,,,201535
17,8111|811|81|8,1.811117.786,יוזמות פדגוגיות,,,,,477615
18,8111|811|81|8,1.811118.787,משלחות נוער מחו ל ולחו ל,,,,,518735
12,8111|811|81|8,1.811112.821,מלגות לסטודנטים 0יעקב חי מייכר,,,,,120000
13,8111|811|81|8,1.811113.863,טיפול ממוקד בילדים עם לקויות למי,,,,,557000
13,8111|811|81|8,1.811113.871,סעיף שאינו חוזר,,,,,75036
18,8111|811|81|8,1.811118.932,ציוד ורהוט משרדי,,,,,97785
18,8111|811|81|8,1.811118.981,רכישת נזקי פריצות,,,,,492998
19,8111|811|81|8,1.811119.982,הצטיידות לנושא קשר,,,,,13015
21,8111|811|81|8,1.811121.110,משכורת כוללת,,,,,2736496
27,8111|811|81|8,1.811127.124,החזר הוצאות,,,,,151279
29,8111|811|81|8,1.811129.126,הבראה,,,,,136960
21,8111|811|81|8,1.811121.127,השתתפות באחזקת רכב022,,,,,592687
25,8111|811|81|8,1.811125.130,תשלומים מיוחדים,,,,,444557
27,8111|811|81|8,1.811127.181,מיסים וביטוח לאומי,,,,,501637
28,8111|811|81|8,1.811128.182,קופות גמל והשתלמות,,,,,381644
27,8111|811|81|8,1.811127.310,שעות  נוספות  רשומות,,,,,49369
29,8111|811|81|8,1.811129.531,אחזקת רכב,,,,,422
22,8111|811|81|8,1.811122.533,שכירת רכב ורכב עירוני,,,,,41125
23,8111|811|81|8,1.811123.534,דלק ושמן,,,,,16501
12,8112|811|81|8,1.811212.110,משכורת כוללת,,,,,431093
18,8112|811|81|8,1.811218.124,החזר הוצאות,,,,,23153
11,8112|811|81|8,1.811211.126,הבראה,,,,,21330
12,8112|811|81|8,1.811212.127,השתתפות באחזקת רכב 0 9,,,,,73967
16,8112|811|81|8,1.811216.130,תשלומים מיוחדים,,,,,137379
18,8112|811|81|8,1.811218.181,מיסים וביטוח לאומי,,,,,99707
19,8112|811|81|8,1.811219.182,קופות גמל והשתלמות,,,,,69734
18,8112|811|81|8,1.811218.310,שעות נוספות רשומות,,,,,77000
15,8112|811|81|8,1.811215.340,שעות נוספות מיוחדות,,,,,86575
13,8112|811|81|8,1.811213.411,שכר דירה,,,,,42000
17,8112|811|81|8,1.811217.431,מים,,,,,
11,8112|811|81|8,1.811211.434,תיקוני מבנים מתקנים,,,,,
12,8112|811|81|8,1.811212.435,חשמל ואנרגיה,,,,,
11,8112|811|81|8,1.811211.531,אחזקת רכב,,,,,2846
13,8112|811|81|8,1.811213.533,שכירת רכב ורכב עירוני,,,,,87110
14,8112|811|81|8,1.811214.534,דלק ושמן,,,,,35226
18,8112|811|81|8,1.811218.610,כיבודים,,,,,3075
17,8112|811|81|8,1.811217.691,מערכות מידע ומחשוב,,,,,969612
12,8112|811|81|8,1.811212.751,ניקיון,,,,,
18,8112|811|81|8,1.811218.781,החזקת מקלטים,,,,,175250
27,8112|811|81|8,1.811227.110,משכורת כוללת,,,,,1596348
24,8112|811|81|8,1.811224.124,החזר הוצאות,,,,,93337
26,8112|811|81|8,1.811226.126,הבראה,,,,,84911
27,8112|811|81|8,1.811227.127,השתתפות באחזקת רכב 015,,,,,392481
